mail-10bm86dyrn89tbb5d895zwyt3e_INFO,mail-19mvyeegbc9m8rgv6hjnjfd4ha_HIGH,mail-1e9vyse1pv9tsvhajq08tk9cx2_LOW,mail-1e9vyse1pv9tsvhajq08tk9cx2_OK,mail-24cwrkk7yd9e8v8ak7pp09wvpd_OK,mail-274e1wpk469dh92xgg9x24zady_INFO,mail-2edjx24zym9wdat2k26b2yv66a_HIGH,mail-2edjx24zym9wdat2k26b2yv66a_OK,mail-2t766d683b93kaxgvwbrn9pb91_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_HIGH,mail-2tpy6dbyas9k6vwaybtc9qz7v4_OK,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_MEDIUM,mail-2vqyh2xx7e8rfa8xpjxznnvsxj_OK,mail-3a11gmbs308zerxee2c249r6ed_OK,mail-3an77340ah8vjtrxt832dxkajx_HIGH,mail-3an77340ah8vjtrxt832dxkajx_OK,mail-3avnzycn9q8ksaj9f1x6jk00j0_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_HIGH,mail-3v9bn2thf88bdr1jq3h06yks8b_OK,mail-427ksdsnx28m6sj599te45f242_OK,mail-46cvtwg4ty9hha7p5wmg5ze7hq_HIGH,mail-46cvtwg4ty9hha7p5wmg5ze7hq_OK,mail-49qbd59hbw8rx9d3p8f9fjfk8k_HIGH,mail-49qbd59hbw8rx9d3p8f9fjfk8k_OK,mail-4ery90s5m29yvrgwwg7qahzqsn_LOW,mail-4ery90s5m29yvrgwwg7qahzqsn_OK,mail-4hqpmkf90398n8ee4hk3tjfpes_HIGH,mail-4hqpmkf90398n8ee4hk3tjfpes_OK,mail-4rqj80t00989cbpk8t5nnrazqp_HIGH,mail-4rqj80t00989cbpk8t5nnrazqp_OK,mail-4xgr1qyz418r9rrfxh4sxxpj5y_LOW,mail-4xgr1qyz418r9rrfxh4sxxpj5y_OK,mail-51p7x6zqwr8xc9q9rs6j58ynes_MEDIUM,mail-51p7x6zqwr8xc9q9rs6j58ynes_OK,mail-54v5e3z1px8y0ara5rafqr651t_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_HIGH,mail-5e0mwk5veh8j8ad1ek0eesvwqf_OK,mail-5v5dtcb48c9ffv8p5ygmg54nnx_OK,mail-6c2t4ktp4488h8jhefxsamzxb0_HIGH,mail-6c2t4ktp4488h8jhefxsamzxb0_OK,mail-6cf167tydc9w1rp3ps9h3tx2dk_HIGH,mail-6jp6zdh3n68eprzz4p8ea4pcfs_HIGH,mail-6qk07qd2zf80aa8p75c25yrzkd_OK,mail-6txsgv29t387vvev78kh640x79_LOW,mail-6txsgv29t387vvev78kh640x79_OK,mail-7texy80ty7910tyt7q4h6s0t6b_HIGH,mail-awc908ksz9tybbe45bxffbnh4_MEDIUM,mail-awc908ksz9tybbe45bxffbnh4_OK,mail-f1jjp98c79s7a1fg5r3gf6j9b_HIGH,mail-f1jjp98c79s7a1fg5r3gf6j9b_OK,mail-wjc9j1dbr8ecb6kvfvxaxe3n1_HIGH,mail-xxk11qsr89estz7ej6cvje5yz_OK,company_reference,timestamp,score_value,internal_value
0,0,132,41,0,0,0,193,0,49,144,1,192,193,0,193,0,8,298,172,0,173,10,193,132,61,0,173,0,173,0,306,141,52,0,30,173,173,0,173,0,0,306,158,35,0,1,172,0,173,1,0,rat-78vcnv38ce9t7s89sfhyw1qwym,2024-12-31T15:38:17,670,65.04926108374384
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,2,0,0,0,0,1,0,1,0,3,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,1,0,1,0,1,rat-2sg0e452yy8tcbghyqfsrj2e9p,2024-07-13T15:30:31,550,50.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,1,0,1,0,3,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,1,0,1,0,1,rat-9cz8es40e9c3bawftpwe0xpcv,2024-11-06T12:00:41,550,50.0
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,15,13,0,13,1,16,11,5,0,13,0,13,0,15,0,16,4,4,13,13,0,13,0,0,15,15,1,0,0,13,0,13,0,0,rat-7kg1p7m8cc9rsbjn3yxxhrje2s,2024-07-13T06:58:05,684,66.76470588235294
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,14,13,0,13,1,16,11,5,0,13,0,13,0,14,0,16,4,4,13,13,0,13,0,0,14,15,1,0,0,13,0,13,0,0,rat-5j1rkptc789aca7sb89nsbmzjm,2024-07-17T06:58:05,684,66.76470588235294
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,13,13,0,13,1,16,11,5,0,13,0,13,0,13,0,16,4,4,13,13,0,13,0,0,13,15,1,0,0,13,0,13,0,0,rat-5ga3wd33wz9g1bjzvqny6h5syx,2024-07-20T06:58:05,684,66.76470588235294
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,12,13,0,13,1,16,11,5,0,13,0,13,0,12,0,16,4,4,13,13,0,13,0,0,12,15,1,0,0,13,0,13,0,0,rat-44q02j380v98ptp8ajcsjj58rb,2024-07-24T06:58:05,684,66.76470588235294
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,12,12,0,13,1,16,11,5,0,13,0,13,0,12,0,16,4,4,13,13,0,13,1,0,12,15,1,0,0,13,0,13,0,0,rat-5th4fbygs58anb9d8kkssvmthk,2024-09-09T13:50:51,668,64.70588235294117
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,13,5,0,13,1,16,11,5,0,13,0,13,0,13,0,16,4,4,13,13,0,13,8,0,13,15,1,0,0,13,0,13,0,0,rat-5sq9x7d44h94d8rr5cqwnx3zf9,2024-09-10T13:50:51,552,50.294117647058826
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,15,5,0,13,1,16,11,5,0,13,0,13,0,15,0,16,4,4,13,13,0,13,8,0,15,15,1,0,0,13,0,13,0,0,rat-4rxftwqd68981vyw2sce7mhvf6,2024-09-12T13:50:51,552,50.294117647058826
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,15,6,0,13,1,16,11,5,0,13,0,13,0,15,0,16,4,4,13,13,0,13,7,0,15,15,1,0,0,13,0,13,0,0,rat-29xty6h2zm99ea0d0yrjrvq19q,2024-09-17T13:50:51,569,52.35294117647059
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,15,13,0,13,2,16,11,5,0,13,0,13,0,15,0,16,4,5,13,13,0,13,0,0,15,15,1,0,0,13,0,13,0,0,rat-7hza3d68gw9d3vy45rzw6taj23,2024-11-28T16:00:05,668,64.72222222222223
0,0,0,13,0,0,0,16,0,11,5,0,16,12,0,16,0,0,14,13,0,13,2,16,11,5,0,13,0,13,0,14,0,16,4,5,13,13,0,13,0,0,14,15,1,0,0,13,0,13,0,0,rat-b5fakpfe28sjakqkx94a3ttw5,2024-11-29T17:55:22,668,64.72222222222223
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,0,3,3,0,0,3,0,3,0,3,2,1,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-wvacm58b69eztqj7jqheskb1j,2024-07-14T07:13:17,737,73.33333333333334
0,0,2,1,0,0,0,3,0,0,3,0,3,3,1,2,0,0,3,3,0,3,0,3,3,0,0,3,0,3,0,3,3,0,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-2chj5qtfcd8h299yea9afgwgx3,2024-10-16T07:13:17,697,68.33333333333334
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,2,3,0,3,0,3,3,0,0,3,0,3,0,2,2,1,0,0,3,3,0,3,0,0,2,3,0,0,0,3,0,3,0,0,rat-38hcx38ygt9wh8q7es72hyee49,2024-10-21T07:13:17,737,73.33333333333334
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,8,7,0,7,0,11,0,11,0,7,0,7,0,8,11,0,0,4,7,7,0,7,0,0,8,11,0,0,0,7,0,7,0,0,rat-2qj4jc9kz19eps48mx56ffc2td,2024-07-14T08:19:58,685,66.81818181818181
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,9,7,0,7,0,11,0,11,0,7,0,7,0,9,11,0,0,4,7,7,0,7,0,0,9,11,0,0,0,7,0,7,0,0,rat-75bzrk000w9gybkchtr0ak39sf,2024-07-17T08:19:58,685,66.81818181818181
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,7,7,0,7,0,11,0,11,0,7,0,7,0,7,11,0,0,4,7,7,0,7,0,0,7,11,0,0,0,7,0,7,0,0,rat-37fm2hqvrp9e9tj2d78hv667fm,2024-08-03T08:19:58,685,66.81818181818181
0,1,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,8,6,0,7,0,11,0,11,0,7,0,7,0,8,11,0,0,4,7,7,0,7,0,0,8,11,0,0,0,7,0,7,0,0,rat-3cc20a7bdy9mjre7tmh4213222,2024-09-24T08:19:58,659,63.63636363636363
0,1,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,9,6,0,7,0,11,0,11,0,7,0,7,0,9,11,0,0,4,7,7,0,7,0,0,9,11,0,0,0,7,0,7,0,0,rat-1d43r514qg93dak179xe8r0ad1,2024-09-26T08:19:58,659,63.63636363636363
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,7,6,0,7,0,11,0,11,0,7,0,7,0,7,11,0,0,4,7,7,0,7,0,0,7,11,0,0,0,7,0,7,1,0,rat-xkb55rpch8b7bmcvzdjqqb4gy,2024-10-20T08:19:58,659,63.63636363636363
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,9,6,0,7,0,11,0,11,0,7,0,7,0,9,11,0,0,4,7,7,0,7,0,0,9,11,0,0,0,7,0,7,1,0,rat-545hw7gkhv9mts9h18dz8kbh0e,2024-10-24T08:19:58,659,63.63636363636363
0,0,2,5,0,0,0,11,0,0,11,0,11,11,0,11,0,0,6,7,0,7,0,11,0,11,0,7,0,7,0,6,11,0,0,4,7,7,0,7,0,0,6,11,0,0,0,7,0,7,0,0,rat-6jv167p9t199rsac0rd73c7wqt,2024-12-10T08:19:58,685,66.81818181818181
0,0,2,0,0,0,0,3,0,0,3,0,3,3,0,3,0,0,13,2,0,2,0,3,0,3,0,2,0,2,0,13,3,0,0,1,2,2,0,2,0,0,13,3,0,0,0,2,0,2,0,0,rat-6bbp4xxqxq80makcb9gpbc3qdj,2024-07-13T07:08:10,617,58.33333333333333
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,rat-7d1hzbr9fd92p80p688gy79b80,2024-07-13T21:44:35,630,60.0
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-7ctydrx1ja8bgvnm3ar8jjj3c5,2024-07-17T22:21:23,630,60.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,rat-6mwkvzt5ky818t2rescbrz1tsx,2024-07-13T07:40:14,790,80.0
0,0,1,10,0,0,0,4,0,0,4,0,4,4,0,4,0,0,14,10,0,11,8,4,1,3,0,11,1,10,0,14,1,3,0,1,11,11,0,11,1,0,14,1,3,0,0,11,0,11,0,0,rat-673q9pe5269cg94rrx9sm2jc73,2024-07-14T03:38:40,730,72.5
0,0,0,11,0,0,0,4,0,0,4,0,4,4,0,4,0,0,14,11,0,11,8,4,1,3,0,11,1,10,0,14,1,3,0,1,11,11,0,11,0,0,14,1,3,0,0,11,0,11,0,0,rat-5r4tnt2s6e8mzbzv33xw8pn0d7,2024-07-15T09:32:05,730,72.5
0,0,1,10,0,0,0,4,0,0,4,0,4,4,0,4,0,0,13,10,0,11,8,4,1,3,0,11,1,10,0,13,1,3,0,1,11,11,0,11,1,0,13,1,3,0,0,11,0,11,0,0,rat-6rysr2ms428zh8gwebjvyyn3gg,2024-08-30T06:29:18,730,72.5
0,0,1,10,0,0,0,4,0,0,4,0,4,4,0,4,0,0,14,11,0,11,8,4,1,3,0,11,1,10,0,14,1,3,0,1,11,11,0,11,0,0,14,1,3,0,0,11,0,11,0,0,rat-3934g7nxky9ngrgqwxwnaxpftt,2024-09-12T00:03:37,730,72.5
0,0,0,6,0,0,0,5,0,0,5,0,5,5,0,5,0,1,4,6,0,6,1,5,4,1,0,6,0,6,0,5,4,1,0,0,6,6,0,6,0,0,5,4,1,0,0,6,0,6,0,0,rat-3z9w4gv7np8es81z75vf2cjhny,2024-07-14T06:22:49,797,80.83333333333333
0,0,0,6,0,0,0,5,0,0,5,0,5,5,0,5,0,0,4,6,0,6,1,5,4,1,0,6,0,6,0,4,4,1,0,0,6,6,0,6,0,0,4,4,1,0,0,6,0,6,0,0,rat-49kzas4vdc9f0a2k403s4a997a,2024-10-10T06:22:49,830,85.0
0,0,0,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,0,1,0,1,0,3,0,3,0,1,0,1,0,0,0,3,0,2,1,1,0,1,0,0,0,3,0,0,0,1,0,1,0,0,rat-5fb8acqgvr8ebbjm79n73phs8m,2024-07-13T07:11:44,697,68.33333333333334
0,0,0,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,4,1,0,1,0,3,0,3,0,1,0,1,0,4,0,3,0,2,1,1,0,1,0,0,4,3,0,0,0,1,0,1,0,0,rat-1fgqnjvfqs8kcr5egftv4qw220,2024-08-08T07:11:44,697,68.33333333333334
0,0,0,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,8,1,0,1,0,3,0,3,0,1,0,1,0,8,0,3,0,2,1,1,0,1,0,0,8,3,0,0,0,1,0,1,0,0,rat-3g6ymy7z358z19hqz2gtpkpxe1,2024-08-09T07:11:44,697,68.33333333333334
0,0,0,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,7,1,0,1,0,3,0,3,0,1,0,1,0,7,0,3,0,2,1,1,0,1,0,0,7,3,0,0,0,1,0,1,0,0,rat-57acbze529x9apqywkxa8pk82,2024-09-05T07:11:44,697,68.33333333333334
0,0,0,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,6,1,0,1,0,3,0,3,0,1,0,1,0,6,0,3,0,2,1,1,0,1,0,0,6,3,0,0,0,1,0,1,0,0,rat-7mwgc5dk8293n9tj649w65p5kf,2024-09-06T07:11:44,697,68.33333333333334
0,0,0,3,0,0,0,3,0,0,3,0,3,3,0,3,0,0,3,3,0,3,0,3,2,1,0,3,0,3,0,3,1,2,0,0,3,3,0,3,0,0,3,3,0,0,0,3,0,3,0,0,rat-q18v9kcqk9gnr4eg8w4ac3rgm,2024-07-14T11:02:05,857,88.33333333333334
0,0,0,3,0,0,0,3,0,0,3,0,3,3,0,3,0,0,1,3,0,3,0,3,2,1,0,3,0,3,0,1,1,2,0,0,3,3,0,3,0,0,1,3,0,0,0,3,0,3,0,0,rat-3qr46efdpp90d9ayxdfz05sb4a,2024-10-03T15:35:05,857,88.33333333333334
0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,rat-5pt8cmdhqw9jmandq9szvps35b,2024-07-13T06:57:35,550,50.0
0,0,1,2,0,0,0,3,0,0,3,0,3,3,0,3,0,0,5,3,0,3,0,3,3,0,0,3,0,3,0,5,0,3,0,0,3,3,0,3,0,0,5,3,0,0,0,3,0,3,0,0,rat-7v763h5s2q9xg85pyms0cj8qj7,2024-07-13T07:13:14,817,83.33333333333334
0,0,1,2,0,0,0,3,0,0,3,0,3,3,0,3,0,0,5,2,0,3,0,3,3,0,0,3,0,3,0,5,0,3,0,0,3,3,0,3,0,0,5,3,0,0,0,3,0,3,1,0,rat-5bn52ybjd2880tp1jsja9mkm0m,2024-07-30T07:13:14,723,71.66666666666666
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,5,3,0,3,0,3,3,0,0,3,0,3,0,5,0,3,0,0,3,3,0,3,0,0,5,3,0,0,0,3,0,3,0,0,rat-632mg3q52n8n9bqrdptxe3gpj5,2024-09-17T07:13:14,763,76.66666666666666
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,5,2,0,3,0,3,3,0,0,3,0,3,0,5,0,3,0,0,3,3,0,3,1,0,5,3,0,0,0,3,0,3,0,0,rat-7sbedcw2hh8g9ax4nxrspjjec3,2024-09-24T07:13:14,723,71.66666666666666
0,0,2,1,0,0,0,3,0,0,3,0,3,3,0,3,0,0,5,2,0,3,0,3,3,0,0,3,0,3,0,5,0,3,0,0,3,3,0,3,0,0,5,3,0,0,0,3,0,3,1,0,rat-4k2xsg58rd985s2snv2g4x087d,2024-10-05T07:13:14,723,71.66666666666666
0,0,0,6,0,0,0,6,0,0,6,0,6,6,0,6,0,2,13,6,0,6,0,6,1,5,0,6,0,6,0,15,2,4,0,0,6,6,0,6,0,0,15,3,3,0,0,6,0,6,0,0,rat-dem0zr5vc85avdqx8qhg0rq55,2024-07-13T15:25:56,830,85.0
0,1,0,6,0,0,0,6,0,0,6,0,6,6,0,6,0,2,13,5,0,6,0,6,1,5,0,6,0,6,0,15,2,4,0,0,6,6,0,6,0,0,15,3,3,0,0,6,0,6,0,0,rat-49g2mjz6c083maptnyfx1m3vve,2024-08-03T15:25:56,783,79.16666666666667
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,rat-6jxtmm0zdy965rpa3ybnkcgn6x,2024-10-01T07:12:09,830,85.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,1,3,0,0,0,0,1,0,1,0,6,0,0,0,2,1,1,0,1,0,0,6,0,0,0,0,1,0,1,0,0,rat-49f5c8646f9r8b52cp3j0xrv7j,2024-07-13T00:46:03,497,43.333333333333336
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rat-4szbsrnz9e857a7vskgzvyvqvs,2024-07-14T17:34:50,390,30.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,1,0,2,0,1,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,1,0,rat-52g44r3hpb9stbbt4eywttamwx,2024-07-18T20:30:05,630,60.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,1,0,1,0,2,1,0,0,0,1,1,0,1,0,0,2,1,0,0,0,1,0,1,1,0,rat-s9ahcbe959qmt75dta9tcvfy6,2024-08-02T21:43:11,550,50.0
0,0,3,3,0,0,0,7,0,0,7,1,6,7,0,7,0,0,9,6,0,6,0,7,0,7,0,6,0,6,0,9,5,2,0,1,6,6,0,6,0,0,9,7,0,0,0,6,0,6,0,0,rat-5mrwy1668r965ay7r10c692xr6,2024-07-13T11:31:01,739,73.57142857142857
0,0,3,3,0,0,0,7,0,0,7,1,6,7,0,7,0,0,5,6,0,6,0,7,0,7,0,6,0,6,0,5,5,2,0,1,6,6,0,6,0,0,5,7,0,0,0,6,0,6,0,0,rat-2nkry03tqa8aht15b6nkaf6p86,2024-09-09T11:31:01,739,73.57142857142857
0,0,3,3,0,0,0,7,0,0,7,1,6,7,0,7,0,0,3,6,0,6,0,7,0,7,0,6,0,6,0,3,5,2,0,1,6,6,0,6,0,0,3,7,0,0,0,6,0,6,0,0,rat-1wcz7tmf2k8tfbq8nckxvwn0qz,2024-09-10T11:31:01,739,73.57142857142857
0,0,3,3,0,0,0,7,0,0,7,1,6,7,0,7,0,0,7,6,0,6,0,7,0,7,0,6,0,6,0,7,5,2,0,1,6,6,0,6,0,0,7,7,0,0,0,6,0,6,0,0,rat-31e3zktdsw9z89yp7r6acdr2s8,2024-09-11T11:31:01,739,73.57142857142857
0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,rat-4m5h8xs4v89mb6mbbsrcztera,2024-08-31T07:12:32,870,90.0
0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,rat-6sjs5kb2t88wq9f5fjwnhb873x,2024-11-21T07:12:32,750,75.0
0,1,32,4,0,0,0,36,0,4,32,0,36,36,0,36,0,6,52,34,0,36,3,36,6,30,0,36,0,36,0,58,34,2,0,3,36,36,1,35,1,0,58,34,2,0,0,36,0,36,0,0,rat-1mkwxq9d588g0tc97174vza077,2024-07-14T07:12:16,635,60.64102564102564
0,1,32,4,0,0,0,36,0,4,32,0,36,36,0,36,0,6,40,34,0,36,3,36,6,30,0,36,0,36,0,46,34,2,0,3,36,36,1,35,1,0,46,34,2,0,0,36,0,36,0,0,rat-52jsb9fn9d8xqrhkjkz3vhtm3x,2024-08-17T07:12:16,635,60.64102564102564
0,1,32,4,0,0,0,36,0,4,32,0,36,36,0,36,0,6,32,34,0,36,3,36,6,30,0,36,0,36,0,38,34,2,0,3,36,36,1,35,1,0,38,34,2,0,0,36,0,36,0,0,rat-7xqrqs2nvf8y1a9b9kz2tjq3z2,2024-08-18T07:12:16,635,60.64102564102564
0,1,32,4,0,0,0,36,0,4,32,0,36,36,0,36,0,6,39,34,0,36,3,36,6,30,0,36,0,36,0,45,34,2,0,3,36,36,1,35,1,0,45,34,2,0,0,36,0,36,0,0,rat-72vq11kbxt80jb3xpgxhhghcyp,2024-08-19T07:12:16,635,60.64102564102564
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,52,34,0,36,2,37,7,30,0,36,0,36,0,58,35,2,0,3,36,36,1,35,1,0,58,35,2,0,0,36,0,36,0,0,rat-5e4jp0ctbp9kert5tpm46prr5y,2024-08-20T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,51,34,0,36,2,37,7,30,0,36,0,36,0,57,35,2,0,3,36,36,1,35,1,0,57,35,2,0,0,36,0,36,0,0,rat-pgab4b8en9tarqtv10fan3yy4,2024-08-26T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,26,34,0,36,2,37,7,30,0,36,0,36,0,32,35,2,0,3,36,36,1,35,1,0,32,35,2,0,0,36,0,36,0,0,rat-4fyqydh2jn9febbkrjwv9wds0a,2024-08-27T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,14,34,0,36,2,37,7,30,0,36,0,36,0,20,35,2,0,3,36,36,1,35,1,0,20,35,2,0,0,36,0,36,0,0,rat-2yahpdkw9f8x1v3ztsqamrafmh,2024-08-28T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,39,34,0,36,2,37,7,30,0,36,0,36,0,45,35,2,0,3,36,36,1,35,1,0,45,35,2,0,0,36,0,36,0,0,rat-6nhjg8fnwh8prvtf12rwjj28qc,2024-08-29T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,32,34,0,36,2,37,7,30,0,36,0,36,0,38,35,2,0,3,36,36,1,35,1,0,38,35,2,0,0,36,0,36,0,0,rat-3g3w1pwt5a98gsgq2vamh70kmd,2024-09-14T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,37,34,0,36,2,37,7,30,0,36,0,36,0,43,35,2,0,3,36,36,1,35,1,0,43,35,2,0,0,36,0,36,0,0,rat-12sq7brfbx8hc84pwse28aw549,2024-09-15T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,48,34,0,36,2,37,7,30,0,36,0,36,0,54,35,2,0,3,36,36,1,35,1,0,54,35,2,0,0,36,0,36,0,0,rat-4s7gf033d38yzsmdydk5bqy4c1,2024-09-16T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,47,34,0,36,2,37,7,30,0,36,0,36,0,53,35,2,0,3,36,36,1,35,1,0,53,35,2,0,0,36,0,36,0,0,rat-7y3mh8t46784s809wfywmd5r5x,2024-10-08T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,31,34,0,36,2,37,7,30,0,36,0,36,0,37,35,2,0,3,36,36,1,35,1,0,37,35,2,0,0,36,0,36,0,0,rat-39ss97mpfy8rfsna5cq5dcpn9d,2024-10-09T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,41,34,0,36,2,37,7,30,0,36,0,36,0,47,35,2,0,3,36,36,1,35,1,0,47,35,2,0,0,36,0,36,0,0,rat-2kns92e1hd815sw55rx72pawhs,2024-10-10T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,50,34,0,36,2,37,7,30,0,36,0,36,0,56,35,2,0,3,36,36,1,35,1,0,56,35,2,0,0,36,0,36,0,0,rat-1b85jq6wqn9bs8cqkjmmvsc7xz,2024-10-23T07:12:16,638,61.02564102564102
0,1,32,4,0,0,0,37,0,4,33,0,37,37,0,37,0,6,50,33,0,36,2,37,7,30,0,36,0,36,0,56,35,2,0,3,36,36,1,35,2,0,56,35,2,0,0,36,0,36,0,0,rat-4y2qgcar719xk8sty5wd7ep4vx,2024-12-20T07:12:16,635,60.64102564102564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,rat-7np77vhge09v3smsew25tpjjxd,2024-07-13T07:07:24,390,30.0
0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,7,0,0,0,0,1,1,0,0,0,0,0,0,7,1,0,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,rat-2vfvycvz348eqtpk47zvy8ejay,2024-11-14T07:07:24,510,45.0
0,0,2,27,0,0,0,53,0,1,52,0,53,53,0,53,0,0,76,29,0,29,0,53,5,48,0,29,0,29,0,76,1,52,0,24,29,29,0,29,0,0,76,4,49,0,0,29,0,29,0,0,rat-2nj0c2686h8dnbr4fy5409egde,2024-07-13T07:12:19,788,79.81132075471697
0,0,2,27,0,0,0,53,0,1,52,0,53,53,0,53,0,0,54,29,0,29,0,53,5,48,0,29,0,29,0,54,1,52,0,24,29,29,0,29,0,0,54,4,49,0,0,29,0,29,0,0,rat-4rxb1s1gng8s1bb3ec7f18hwyn,2024-08-20T07:12:19,788,79.81132075471697
